round,pair_idx,i,j,imgA,imgB,scoreA,scoreB,winner,conf,obj_name,dino_scoreA,dino_scoreB,dino_margin,dino_winner,match,clip_scoreA,clip_scoreB,clip_margin,clip_winner,clip_match,vlm_margin,vlm_sign,dino_sign,clip_sign,judge_tag,t2i_dir,model_label
2,1,4,0,round002_pair001_i4_A.png,round002_pair001_j0_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.5544309020042419,0.6686586141586304,-0.11422771215438843,1,1,0.8664685487747192,0.862984299659729,0.0034842491149902344,0,0,-20.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,2,3,1,round002_pair002_i3_A.png,round002_pair002_j1_B.png,92.0,78.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8837786912918091,0.6747035980224609,0.20907509326934814,0,1,0.9083918929100037,0.9018946290016174,0.0064972639083862305,0,1,14.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,3,2,5,round002_pair003_i2_A.png,round002_pair003_j5_B.png,75.0,95.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.586890697479248,0.8442193269729614,-0.2573286294937134,1,1,0.8094289302825928,0.9046657085418701,-0.09523677825927734,1,1,-20.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,4,4,0,round002_pair004_i4_A.png,round002_pair004_j0_B.png,85.0,75.0,0,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8944880366325378,0.742830216884613,0.1516578197479248,0,1,0.900481641292572,0.8249688148498535,0.0755128264427185,0,1,10.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,5,4,1,round002_pair005_i4_A.png,round002_pair005_j1_B.png,70.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8085127472877502,0.7770266532897949,0.03148609399795532,0,0,0.7906027436256409,0.8788918256759644,-0.08828908205032349,1,1,-20.0,-1.0,1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,6,4,2,round002_pair006_i4_A.png,round002_pair006_j2_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8130170702934265,0.7802615761756897,0.032755494117736816,0,0,0.8482648134231567,0.8731184601783752,-0.024853646755218506,1,1,-15.0,-1.0,1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,7,4,3,round002_pair007_i4_A.png,round002_pair007_j3_B.png,78.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7942312955856323,0.8275633454322815,-0.03333204984664917,1,1,0.9048292636871338,0.8545164465904236,0.050312817096710205,0,0,-12.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,8,4,5,round002_pair008_i4_A.png,round002_pair008_j5_B.png,82.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.740256667137146,0.8614082932472229,-0.1211516261100769,1,1,0.9166752099990845,0.9071597456932068,0.009515464305877686,0,0,-8.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,9,4,3,round002_pair009_i4_A.png,round002_pair009_j3_B.png,90.0,80.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8360385894775391,0.8130180835723877,0.023020505905151367,0,1,0.8777210116386414,0.8584389686584473,0.019282042980194092,0,1,10.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
2,10,4,3,round002_pair010_i4_A.png,round002_pair010_j3_B.png,85.0,75.0,0,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8559137582778931,0.7704769968986511,0.08543676137924194,0,1,0.9035404920578003,0.8851456642150879,0.018394827842712402,0,1,10.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,1,5,0,round003_pair001_i5_A.png,round003_pair001_j0_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8392527103424072,0.7198984026908875,0.11935430765151978,0,1,0.9182455539703369,0.7997777462005615,0.11846780776977539,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,2,1,2,round003_pair002_i1_A.png,round003_pair002_j2_B.png,82.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8310295343399048,0.7570688724517822,0.07396066188812256,0,0,0.9110440611839294,0.8252904415130615,0.08575361967086792,0,0,-8.0,-1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,3,3,4,round003_pair003_i3_A.png,round003_pair003_j4_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8111606240272522,0.7551314830780029,0.05602914094924927,0,0,0.8684127330780029,0.8736822009086609,-0.005269467830657959,1,1,-15.0,-1.0,1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,4,5,0,round003_pair004_i5_A.png,round003_pair004_j0_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8935706615447998,0.7358923554420471,0.15767830610275269,0,1,0.920198917388916,0.856572687625885,0.063626229763031,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,5,5,1,round003_pair005_i5_A.png,round003_pair005_j1_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8603785634040833,0.77290278673172,0.08747577667236328,0,1,0.9087029695510864,0.9011988043785095,0.007504165172576904,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,6,5,4,round003_pair006_i5_A.png,round003_pair006_j4_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.9052417874336243,0.7617101073265076,0.1435316801071167,0,1,0.9138701558113098,0.8728592395782471,0.041010916233062744,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,7,5,4,round003_pair007_i5_A.png,round003_pair007_j4_B.png,95.0,80.0,0,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7877655625343323,0.7061643600463867,0.08160120248794556,0,1,0.8777474164962769,0.882466197013855,-0.004718780517578125,1,0,15.0,1.0,1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,8,5,3,round003_pair008_i5_A.png,round003_pair008_j3_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8844287395477295,0.8163568377494812,0.06807190179824829,0,1,0.9038270711898804,0.903120756149292,0.0007063150405883789,0,1,15.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,9,5,2,round003_pair009_i5_A.png,round003_pair009_j2_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.9122887849807739,0.7860735654830933,0.12621521949768066,0,1,0.9120051860809326,0.8503289222717285,0.0616762638092041,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
3,10,5,4,round003_pair010_i5_A.png,round003_pair010_j4_B.png,90.0,70.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8383656144142151,0.7880473136901855,0.05031830072402954,0,1,0.8955415487289429,0.8514179587364197,0.04412358999252319,0,1,20.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,1,4,2,round004_pair001_i4_A.png,round004_pair001_j2_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8049429655075073,0.8196881413459778,-0.014745175838470459,1,0,0.8848737478256226,0.88259357213974,0.0022801756858825684,0,1,15.0,1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,2,3,0,round004_pair002_i3_A.png,round004_pair002_j0_B.png,75.0,95.0,1,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8409432172775269,0.8461134433746338,-0.005170226097106934,1,1,0.8859167695045471,0.9169304370880127,-0.031013667583465576,1,1,-20.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,3,1,5,round004_pair003_i1_A.png,round004_pair003_j5_B.png,70.0,95.0,1,0.95,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6230952143669128,0.8781288862228394,-0.2550336718559265,1,1,0.8572001457214355,0.8938060998916626,-0.03660595417022705,1,1,-25.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,4,4,1,round004_pair004_i4_A.png,round004_pair004_j1_B.png,95.0,70.0,0,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8875303268432617,0.7147146463394165,0.17281568050384521,0,1,0.9369571208953857,0.8792460560798645,0.05771106481552124,0,1,25.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,5,4,0,round004_pair005_i4_A.png,round004_pair005_j0_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7147790193557739,0.7363091111183167,-0.021530091762542725,1,1,0.890190839767456,0.8864189982414246,0.003771841526031494,0,0,-15.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,6,4,1,round004_pair006_i4_A.png,round004_pair006_j1_B.png,90.0,75.0,0,0.8,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8308125734329224,0.6058483123779297,0.22496426105499268,0,1,0.9233957529067993,0.8858847618103027,0.03751099109649658,0,1,15.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,7,4,5,round004_pair007_i4_A.png,round004_pair007_j5_B.png,75.0,85.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8624211549758911,0.846149206161499,0.01627194881439209,0,0,0.8779327869415283,0.8872981071472168,-0.009365320205688477,1,1,-10.0,-1.0,1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,8,4,3,round004_pair008_i4_A.png,round004_pair008_j3_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7597769498825073,0.7964263558387756,-0.03664940595626831,1,1,0.8695705533027649,0.8594053983688354,0.010165154933929443,0,0,-15.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,9,4,0,round004_pair009_i4_A.png,round004_pair009_j0_B.png,95.0,80.0,0,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8367162942886353,0.6608065962791443,0.17590969800949097,0,1,0.8976181745529175,0.8673648834228516,0.030253291130065918,0,1,15.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
4,10,4,1,round004_pair010_i4_A.png,round004_pair010_j1_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7087963223457336,0.7371460795402527,-0.028349757194519043,1,1,0.8380732536315918,0.9009230732917786,-0.06284981966018677,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,1,4,1,round005_pair001_i4_A.png,round005_pair001_j1_B.png,72.0,88.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7033336162567139,0.6227671504020691,0.08056646585464478,0,0,0.8541841506958008,0.8434348702430725,0.010749280452728271,0,0,-16.0,-1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,2,0,3,round005_pair002_i0_A.png,round005_pair002_j3_B.png,90.0,60.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.8732322454452515,0.835044801235199,0.03818744421005249,0,1,0.924270749092102,0.8257111310958862,0.09855961799621582,0,1,30.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,3,2,5,round005_pair003_i2_A.png,round005_pair003_j5_B.png,75.0,90.0,1,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6906270980834961,0.9022444486618042,-0.2116173505783081,1,1,0.8675612211227417,0.9267622232437134,-0.05920100212097168,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,4,4,2,round005_pair004_i4_A.png,round005_pair004_j2_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6086885333061218,0.6714468002319336,-0.06275826692581177,1,1,0.8329979777336121,0.845878005027771,-0.012880027294158936,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,5,4,2,round005_pair005_i4_A.png,round005_pair005_j2_B.png,75.0,85.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6691992878913879,0.8035047054290771,-0.1343054175376892,1,1,0.8974148035049438,0.8663543462753296,0.031060457229614258,0,0,-10.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,6,4,1,round005_pair006_i4_A.png,round005_pair006_j1_B.png,75.0,95.0,1,0.9,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7794583439826965,0.8116074800491333,-0.03214913606643677,1,1,0.8746635317802429,0.9418861865997314,-0.06722265481948853,1,1,-20.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,7,4,1,round005_pair007_i4_A.png,round005_pair007_j1_B.png,90.0,75.0,0,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7739429473876953,0.6984014511108398,0.07554149627685547,0,1,0.889315128326416,0.846979022026062,0.042336106300354004,0,1,15.0,1.0,1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,8,4,0,round005_pair008_i4_A.png,round005_pair008_j0_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.6942781209945679,0.8817511200904846,-0.18747299909591675,1,1,0.8971675634384155,0.9226282835006714,-0.02546072006225586,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,9,4,2,round005_pair009_i4_A.png,round005_pair009_j2_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7148426175117493,0.7530516386032104,-0.03820902109146118,1,1,0.8927163481712341,0.8864895701408386,0.006226778030395508,0,0,-15.0,-1.0,-1.0,1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
5,10,4,5,round005_pair010_i4_A.png,round005_pair010_j5_B.png,75.0,90.0,1,0.85,02_A_portrait_photo_of_a_kangaroo_wearing_an_orange_hoodie_and_0_0,0.7536361217498779,0.8677425384521484,-0.11410641670227051,1,1,0.8801995515823364,0.9135007858276367,-0.03330123424530029,1,1,-15.0,-1.0,-1.0,-1.0,gpt_4o_mini,qwen_image_fal_duel,Qwen-Image-duel
